Date,Manufacturer,Category,Registrations
2023-01-10,Maruti,4W,141
2023-01-10,Tata,4W,155
2023-01-10,Toyota,4W,164
2023-01-10,Kia,4W,169
2023-01-10,Honda,4W,170
2023-01-10,Hyundai,4W,165
2023-01-11,Maruti,4W,162
2023-01-11,TVS,2W,301
2023-01-11,Kia,4W,156
2023-01-11,Tata,4W,151
2023-01-11,Hyundai,4W,175
2023-01-11,Toyota,4W,177
2023-01-12,Bajaj,2W,293
2023-01-12,Kia,4W,142
2023-01-12,Mahindra,4W,146
2023-01-12,Hero,2W,307
2023-01-12,Tata,4W,146
2023-01-12,Toyota,4W,179
2023-01-12,Hyundai,4W,145
2023-01-12,Honda,4W,161
2023-01-12,Maruti,4W,140
2023-01-13,Honda,4W,152
2023-01-13,TVS,2W,296
2023-01-13,Bajaj,2W,310
2023-01-13,Hero,2W,314
2023-01-13,Toyota,4W,167
2023-01-13,Kia,4W,178
2023-01-13,Tata,4W,148
2023-01-13,Hyundai,4W,141
2023-01-14,Kia,4W,170
2023-01-14,Hyundai,4W,169
2023-01-14,Mahindra,4W,162
2023-01-14,Toyota,4W,151
2023-01-14,Bajaj,2W,310
2023-01-14,Tata,4W,169
2023-01-14,Honda,4W,174
2023-01-14,Hero,2W,291
2023-01-14,TVS,2W,321
2023-01-14,Maruti,4W,170
2023-01-15,Hyundai,4W,175
2023-01-15,TVS,2W,326
2023-01-15,Kia,4W,142
2023-01-15,Mahindra,4W,162
2023-01-15,Tata,4W,170
2023-01-15,Bajaj,2W,297
2023-01-16,Hyundai,4W,182
2023-01-16,Hero,2W,318
2023-01-16,Honda,4W,158
2023-01-16,Mahindra,4W,170
2023-01-16,Toyota,4W,143
2023-01-16,Kia,4W,178
2023-01-16,Bajaj,2W,302
2023-01-16,TVS,2W,309
2023-01-16,Tata,4W,165
2023-01-17,Maruti,4W,159
2023-01-17,Tata,4W,150
2023-01-17,Toyota,4W,175
2023-01-17,Hero,2W,312
2023-01-17,TVS,2W,295
2023-01-17,Hyundai,4W,153
2023-01-17,Bajaj,2W,310
2023-01-17,Mahindra,4W,180
2023-01-18,Bajaj,2W,300
2023-01-18,Kia,4W,163
2023-01-18,Tata,4W,162
2023-01-18,Hyundai,4W,150
2023-01-18,Honda,4W,177
2023-01-18,Mahindra,4W,167
2023-01-18,Maruti,4W,167
2023-01-18,Hero,2W,320
2023-01-19,Hyundai,4W,147
2023-01-19,Toyota,4W,178
2023-01-19,Hero,2W,311
2023-01-19,Bajaj,2W,318
2023-01-19,Tata,4W,183
2023-01-19,Kia,4W,161
2023-01-19,Mahindra,4W,159
2023-01-19,TVS,2W,324
2023-01-19,Maruti,4W,171
2023-01-20,Bajaj,2W,298
2023-01-20,Mahindra,4W,177
2023-01-20,TVS,2W,326
2023-01-20,Hero,2W,313
2023-01-20,Toyota,4W,152
2023-01-20,Maruti,4W,146
2023-01-20,Hyundai,4W,159
2023-01-21,Tata,4W,163
2023-01-21,Mahindra,4W,179
2023-01-21,Maruti,4W,156
2023-01-21,Kia,4W,158
2023-01-21,TVS,2W,312
2023-01-21,Hero,2W,328
2023-01-21,Bajaj,2W,311
2023-01-21,Hyundai,4W,173
2023-01-22,Kia,4W,172
2023-01-22,Toyota,4W,170
2023-01-22,TVS,2W,319
2023-01-22,Tata,4W,173
2023-01-22,Honda,4W,180
2023-01-22,Mahindra,4W,158
2023-01-22,Hero,2W,307
2023-01-22,Bajaj,2W,322
2023-01-23,Hyundai,4W,150
2023-01-23,Tata,4W,180
2023-01-23,Mahindra,4W,172
2023-01-23,Honda,4W,157
2023-01-23,Hero,2W,302
2023-01-23,Bajaj,2W,315
2023-01-23,TVS,2W,315
2023-01-23,Maruti,4W,178
2023-01-23,Toyota,4W,188
2023-01-24,Tata,4W,169
2023-01-24,Toyota,4W,186
2023-01-24,Mahindra,4W,167
2023-01-24,Maruti,4W,166
2023-01-24,Hero,2W,308
2023-01-24,Bajaj,2W,313
2023-01-25,Bajaj,2W,326
2023-01-25,Toyota,4W,164
2023-01-25,Kia,4W,177
2023-01-25,Maruti,4W,186
2023-01-25,Honda,4W,168
2023-01-26,Kia,4W,153
2023-01-26,Tata,4W,152
2023-01-26,Honda,4W,183
2023-01-26,Maruti,4W,169
2023-01-26,TVS,2W,317
2023-01-26,Toyota,4W,183
2023-01-27,Mahindra,4W,159
2023-01-27,Kia,4W,187
2023-01-27,Hyundai,4W,158
2023-01-27,Toyota,4W,187
2023-01-27,TVS,2W,317
2023-01-27,Bajaj,2W,325
2023-01-27,Tata,4W,152
2023-01-27,Honda,4W,176
2023-01-28,Hyundai,4W,166
2023-01-28,Maruti,4W,178
2023-01-28,Tata,4W,178
2023-01-28,Bajaj,2W,316
2023-01-28,TVS,2W,309
2023-01-28,Mahindra,4W,185
2023-01-29,Hero,2W,304
2023-01-29,Kia,4W,166
2023-01-29,Hyundai,4W,182
2023-01-29,Maruti,4W,164
2023-01-29,Toyota,4W,178
2023-01-29,TVS,2W,335
2023-01-30,Maruti,4W,162
2023-01-30,Tata,4W,176
2023-01-30,Honda,4W,168
2023-01-30,Toyota,4W,166
2023-01-30,TVS,2W,326
2023-01-30,Kia,4W,170
2023-01-30,Bajaj,2W,305
2023-01-30,Mahindra,4W,173
2023-01-30,Hyundai,4W,173
2023-01-31,Kia,4W,160
2023-01-31,Toyota,4W,167
2023-01-31,Maruti,4W,190
2023-01-31,Bajaj,2W,326
2023-01-31,TVS,2W,322
2023-01-31,Hero,2W,316
2023-01-31,Hyundai,4W,184
2023-02-01,Hyundai,4W,192
2023-02-01,Kia,4W,162
2023-02-01,Maruti,4W,160
2023-02-01,Bajaj,2W,316
2023-02-01,Mahindra,4W,170
2023-02-01,Toyota,4W,158
2023-02-01,TVS,2W,310
2023-02-01,Honda,4W,178
2023-02-01,Hero,2W,342
2023-02-02,Mahindra,4W,163
2023-02-02,Honda,4W,179
2023-02-02,TVS,2W,340
2023-02-02,Hero,2W,319
2023-02-02,Bajaj,2W,319
2023-02-03,Mahindra,4W,159
2023-02-03,Tata,4W,187
2023-02-03,Hero,2W,307
2023-02-03,Kia,4W,168
2023-02-03,Bajaj,2W,345
2023-02-03,Maruti,4W,160
2023-02-04,Hero,2W,319
2023-02-04,Bajaj,2W,324
2023-02-04,Tata,4W,167
2023-02-04,Honda,4W,191
2023-02-04,TVS,2W,313
2023-02-04,Mahindra,4W,165
2023-02-05,TVS,2W,344
2023-02-05,Toyota,4W,168
2023-02-05,Kia,4W,179
2023-02-05,Hero,2W,328
2023-02-05,Hyundai,4W,166
2023-02-05,Maruti,4W,194
2023-02-05,Mahindra,4W,187
2023-02-05,Honda,4W,170
2023-02-05,Bajaj,2W,322
2023-02-06,Maruti,4W,182
2023-02-06,Hero,2W,331
2023-02-06,Tata,4W,165
2023-02-06,Honda,4W,167
2023-02-06,TVS,2W,309
2023-02-06,Mahindra,4W,184
2023-02-06,Bajaj,2W,346
2023-02-06,Toyota,4W,196
2023-02-06,Kia,4W,180
2023-02-06,Hyundai,4W,168
2023-02-07,Kia,4W,165
2023-02-07,Mahindra,4W,180
2023-02-07,Hero,2W,348
2023-02-07,Bajaj,2W,333
2023-02-07,Honda,4W,192
2023-02-07,Hyundai,4W,177
2023-02-07,Tata,4W,187
2023-02-07,Maruti,4W,191
2023-02-07,Toyota,4W,171
2023-02-07,TVS,2W,336
2023-02-08,Kia,4W,200
2023-02-08,Toyota,4W,183
2023-02-08,TVS,2W,339
2023-02-08,Tata,4W,191
2023-02-08,Maruti,4W,167
2023-02-08,Honda,4W,200
2023-02-09,Mahindra,4W,178
2023-02-09,Toyota,4W,184
2023-02-09,Tata,4W,168
2023-02-09,Hero,2W,340
2023-02-09,TVS,2W,320
2023-02-10,Toyota,4W,186
2023-02-10,Honda,4W,165
2023-02-10,Kia,4W,180
2023-02-10,Tata,4W,179
2023-02-10,TVS,2W,348
2023-02-10,Mahindra,4W,191
2023-02-10,Hero,2W,330
2023-02-10,Bajaj,2W,334
2023-02-11,Tata,4W,167
2023-02-11,TVS,2W,338
2023-02-11,Honda,4W,192
2023-02-11,Hero,2W,325
2023-02-11,Bajaj,2W,331
2023-02-11,Kia,4W,191
2023-02-11,Hyundai,4W,165
2023-02-12,TVS,2W,324
2023-02-12,Kia,4W,164
2023-02-12,Toyota,4W,199
2023-02-12,Maruti,4W,169
2023-02-12,Bajaj,2W,338
2023-02-12,Honda,4W,188
2023-02-13,Hyundai,4W,173
2023-02-13,Tata,4W,176
2023-02-13,TVS,2W,328
2023-02-13,Bajaj,2W,320
2023-02-13,Kia,4W,203
2023-02-13,Maruti,4W,191
2023-02-13,Mahindra,4W,195
2023-02-13,Toyota,4W,198
2023-02-14,TVS,2W,336
2023-02-14,Bajaj,2W,342
2023-02-14,Hero,2W,334
2023-02-14,Hyundai,4W,190
2023-02-14,Honda,4W,202
2023-02-14,Tata,4W,203
2023-02-14,Mahindra,4W,176
2023-02-14,Maruti,4W,186
2023-02-15,Tata,4W,197
2023-02-15,TVS,2W,342
2023-02-15,Toyota,4W,173
2023-02-15,Maruti,4W,176
2023-02-15,Hyundai,4W,169
2023-02-15,Kia,4W,192
2023-02-15,Honda,4W,199
2023-02-16,Maruti,4W,176
2023-02-16,Tata,4W,203
2023-02-16,Toyota,4W,169
2023-02-16,Mahindra,4W,198
2023-02-16,Hero,2W,322
2023-02-16,Bajaj,2W,323
2023-02-16,Honda,4W,202
2023-02-16,Kia,4W,175
2023-02-16,TVS,2W,330
2023-02-17,Maruti,4W,181
2023-02-17,TVS,2W,355
2023-02-17,Honda,4W,201
2023-02-17,Hero,2W,340
2023-02-17,Mahindra,4W,188
2023-02-17,Hyundai,4W,177
2023-02-17,Bajaj,2W,349
2023-02-17,Toyota,4W,201
2023-02-17,Tata,4W,202
2023-02-17,Kia,4W,168
2023-02-18,Mahindra,4W,180
2023-02-18,TVS,2W,320
2023-02-18,Bajaj,2W,345
2023-02-18,Honda,4W,181
2023-02-18,Maruti,4W,194
2023-02-19,Bajaj,2W,340
2023-02-19,TVS,2W,351
2023-02-19,Tata,4W,205
2023-02-19,Toyota,4W,192
2023-02-19,Honda,4W,204
2023-02-19,Maruti,4W,189
2023-02-20,Toyota,4W,198
2023-02-20,Kia,4W,198
2023-02-20,Hero,2W,357
2023-02-20,Honda,4W,201
2023-02-20,Hyundai,4W,191
2023-02-20,TVS,2W,343
2023-02-20,Bajaj,2W,333
2023-02-20,Tata,4W,180
2023-02-20,Maruti,4W,182
2023-02-20,Mahindra,4W,194
2023-02-21,Bajaj,2W,330
2023-02-21,TVS,2W,339
2023-02-21,Kia,4W,172
2023-02-21,Honda,4W,199
2023-02-21,Hyundai,4W,199
2023-02-21,Hero,2W,341
2023-02-21,Maruti,4W,188
2023-02-21,Toyota,4W,183
2023-02-22,Mahindra,4W,186
2023-02-22,Toyota,4W,182
2023-02-22,Tata,4W,204
2023-02-22,Hero,2W,354
2023-02-22,Bajaj,2W,338
2023-02-22,Hyundai,4W,187
2023-02-22,Maruti,4W,175
2023-02-22,Honda,4W,172
2023-02-23,Hero,2W,324
2023-02-23,Tata,4W,179
2023-02-23,Mahindra,4W,179
2023-02-23,Maruti,4W,207
2023-02-23,Toyota,4W,196
2023-02-23,Bajaj,2W,340
2023-02-23,Honda,4W,177
2023-02-24,Hyundai,4W,174
2023-02-24,Tata,4W,200
2023-02-24,Mahindra,4W,209
2023-02-24,TVS,2W,357
2023-02-24,Bajaj,2W,338
2023-02-25,Mahindra,4W,180
2023-02-25,TVS,2W,351
2023-02-25,Honda,4W,176
2023-02-25,Tata,4W,171
2023-02-25,Hero,2W,327
2023-02-25,Bajaj,2W,347
2023-02-25,Toyota,4W,191
2023-02-25,Kia,4W,198
2023-02-26,Tata,4W,191
2023-02-26,Hyundai,4W,188
2023-02-26,Kia,4W,176
2023-02-26,Hero,2W,349
2023-02-26,Maruti,4W,189
2023-02-26,TVS,2W,353
2023-02-26,Toyota,4W,171
2023-02-26,Bajaj,2W,323
2023-02-26,Mahindra,4W,191
2023-02-26,Honda,4W,205
2023-02-27,Mahindra,4W,192
2023-02-27,Hyundai,4W,194
2023-02-27,TVS,2W,327
2023-02-27,Bajaj,2W,334
2023-02-27,Toyota,4W,194
2023-02-28,TVS,2W,330
2023-02-28,Mahindra,4W,188
2023-02-28,Honda,4W,198
2023-02-28,Kia,4W,173
2023-02-28,Bajaj,2W,357
2023-03-01,Hero,2W,357
2023-03-01,Mahindra,4W,211
2023-03-01,TVS,2W,325
2023-03-01,Toyota,4W,209
2023-03-01,Tata,4W,196
2023-03-01,Bajaj,2W,326
2023-03-01,Hyundai,4W,201
2023-03-02,Bajaj,2W,340
2023-03-02,Honda,4W,191
2023-03-02,Hyundai,4W,184
2023-03-02,Toyota,4W,190
2023-03-02,Tata,4W,189
2023-03-02,TVS,2W,352
2023-03-02,Maruti,4W,196
2023-03-02,Kia,4W,183
2023-03-03,Hyundai,4W,194
2023-03-03,Toyota,4W,199
2023-03-03,Kia,4W,191
2023-03-03,Tata,4W,184
2023-03-03,Hero,2W,342
2023-03-03,Mahindra,4W,173
2023-03-03,TVS,2W,343
2023-03-04,Kia,4W,212
2023-03-04,TVS,2W,352
2023-03-04,Bajaj,2W,341
2023-03-04,Hero,2W,331
2023-03-04,Tata,4W,204
2023-03-05,Bajaj,2W,332
2023-03-05,Toyota,4W,181
2023-03-05,Maruti,4W,208
2023-03-05,Kia,4W,191
2023-03-05,Tata,4W,178
2023-03-05,Hero,2W,337
2023-03-05,TVS,2W,351
2023-03-05,Mahindra,4W,203
2023-03-05,Honda,4W,177
2023-03-05,Hyundai,4W,212
2023-03-06,Hero,2W,327
2023-03-06,Kia,4W,188
2023-03-06,TVS,2W,347
2023-03-06,Maruti,4W,198
2023-03-06,Mahindra,4W,174
2023-03-06,Honda,4W,180
2023-03-06,Toyota,4W,204
2023-03-06,Tata,4W,185
2023-03-07,Maruti,4W,184
2023-03-07,TVS,2W,339
2023-03-07,Hero,2W,354
2023-03-07,Tata,4W,191
2023-03-07,Honda,4W,178
2023-03-07,Mahindra,4W,181
2023-03-08,Honda,4W,208
2023-03-08,Hero,2W,339
2023-03-08,Maruti,4W,188
2023-03-08,Kia,4W,180
2023-03-08,Toyota,4W,211
2023-03-08,Hyundai,4W,206
2023-03-08,TVS,2W,327
2023-03-08,Mahindra,4W,177
2023-03-08,Tata,4W,196
2023-03-08,Bajaj,2W,346
2023-03-09,Honda,4W,177
2023-03-09,Hyundai,4W,179
2023-03-09,Toyota,4W,185
2023-03-09,Bajaj,2W,364
2023-03-09,Maruti,4W,199
2023-03-09,Hero,2W,342
2023-03-10,Honda,4W,199
2023-03-10,Mahindra,4W,213
2023-03-10,Hero,2W,329
2023-03-10,TVS,2W,349
2023-03-10,Bajaj,2W,360
2023-03-10,Maruti,4W,178
2023-03-10,Hyundai,4W,179
2023-03-10,Kia,4W,212
2023-03-11,TVS,2W,352
2023-03-11,Honda,4W,181
2023-03-11,Toyota,4W,192
2023-03-11,Hyundai,4W,211
2023-03-11,Bajaj,2W,365
2023-03-11,Kia,4W,210
2023-03-11,Maruti,4W,192
2023-03-11,Mahindra,4W,177
2023-03-11,Hero,2W,338
2023-03-11,Tata,4W,177
2023-03-12,Maruti,4W,199
2023-03-12,Kia,4W,180
2023-03-12,Hyundai,4W,195
2023-03-12,Mahindra,4W,214
2023-03-12,Bajaj,2W,364
2023-03-12,Hero,2W,338
2023-03-12,Tata,4W,187
2023-03-12,Honda,4W,188
2023-03-13,Mahindra,4W,187
2023-03-13,Hyundai,4W,183
2023-03-13,TVS,2W,336
2023-03-13,Honda,4W,210
2023-03-13,Tata,4W,179
2023-03-13,Kia,4W,184
2023-03-14,Kia,4W,201
2023-03-14,Tata,4W,188
2023-03-14,Hero,2W,333
2023-03-14,Bajaj,2W,365
2023-03-14,TVS,2W,343
2023-03-14,Mahindra,4W,187
2023-03-14,Maruti,4W,182
2023-03-15,Kia,4W,205
2023-03-15,TVS,2W,334
2023-03-15,Tata,4W,213
2023-03-15,Maruti,4W,209
2023-03-15,Mahindra,4W,198
2023-03-15,Hero,2W,331
2023-03-15,Hyundai,4W,215
2023-03-15,Bajaj,2W,344
2023-03-15,Toyota,4W,214
2023-03-16,Mahindra,4W,210
2023-03-16,Maruti,4W,193
2023-03-16,Bajaj,2W,365
2023-03-16,Honda,4W,212
2023-03-16,Hero,2W,361
2023-03-16,Hyundai,4W,205
2023-03-16,Tata,4W,179
2023-03-16,Toyota,4W,207
2023-03-16,TVS,2W,340
2023-03-16,Kia,4W,193
2023-03-17,Hyundai,4W,207
2023-03-17,Tata,4W,204
2023-03-17,Maruti,4W,203
2023-03-17,Toyota,4W,184
2023-03-17,Hero,2W,365
2023-03-17,Bajaj,2W,332
2023-03-17,TVS,2W,350
2023-03-18,Toyota,4W,216
2023-03-18,Hero,2W,331
2023-03-18,Bajaj,2W,330
2023-03-18,Mahindra,4W,206
2023-03-18,Maruti,4W,188
2023-03-18,Tata,4W,210
2023-03-18,TVS,2W,365
2023-03-18,Honda,4W,188
2023-03-19,Bajaj,2W,345
2023-03-19,TVS,2W,328
2023-03-19,Mahindra,4W,212
2023-03-19,Tata,4W,212
2023-03-19,Hyundai,4W,208
2023-03-19,Toyota,4W,205
2023-03-19,Hero,2W,366
2023-03-20,Maruti,4W,187
2023-03-20,TVS,2W,332
2023-03-20,Hero,2W,336
2023-03-20,Kia,4W,179
2023-03-20,Hyundai,4W,211
2023-03-21,Honda,4W,181
2023-03-21,Bajaj,2W,338
2023-03-21,Tata,4W,183
2023-03-21,Maruti,4W,204
2023-03-21,Kia,4W,199
2023-03-21,TVS,2W,354
2023-03-21,Hero,2W,366
2023-03-21,Mahindra,4W,204
2023-03-22,Honda,4W,205
2023-03-22,Toyota,4W,216
2023-03-22,Hyundai,4W,204
2023-03-22,TVS,2W,366
2023-03-22,Hero,2W,353
2023-03-22,Bajaj,2W,339
2023-03-22,Mahindra,4W,186
2023-03-22,Tata,4W,186
2023-03-22,Kia,4W,211
2023-03-23,Maruti,4W,209
2023-03-23,TVS,2W,357
2023-03-23,Hyundai,4W,187
2023-03-23,Mahindra,4W,193
2023-03-23,Hero,2W,358
2023-03-23,Bajaj,2W,354
2023-03-23,Tata,4W,188
2023-03-23,Kia,4W,207
2023-03-23,Toyota,4W,194
2023-03-24,Honda,4W,216
2023-03-24,Tata,4W,209
2023-03-24,Hyundai,4W,192
2023-03-24,TVS,2W,361
2023-03-24,Hero,2W,337
2023-03-24,Maruti,4W,205
2023-03-24,Bajaj,2W,352
2023-03-24,Kia,4W,191
2023-03-25,Hero,2W,364
2023-03-25,Toyota,4W,205
2023-03-25,Hyundai,4W,180
2023-03-25,Bajaj,2W,353
2023-03-25,Kia,4W,187
2023-03-25,Honda,4W,205
2023-03-26,TVS,2W,334
2023-03-26,Bajaj,2W,330
2023-03-26,Hero,2W,346
2023-03-26,Hyundai,4W,201
2023-03-26,Tata,4W,180
2023-03-27,Hyundai,4W,179
2023-03-27,Tata,4W,208
2023-03-27,TVS,2W,331
2023-03-27,Bajaj,2W,339
2023-03-27,Maruti,4W,202
2023-03-27,Hero,2W,350
2023-03-27,Honda,4W,204
2023-03-27,Mahindra,4W,191
2023-03-28,Toyota,4W,193
2023-03-28,Hyundai,4W,194
2023-03-28,Kia,4W,193
2023-03-28,Maruti,4W,212
2023-03-28,Bajaj,2W,339
2023-03-29,Toyota,4W,196
2023-03-29,Hero,2W,362
2023-03-29,Hyundai,4W,217
2023-03-29,Maruti,4W,201
2023-03-29,Honda,4W,185
2023-03-30,Bajaj,2W,343
2023-03-30,Kia,4W,180
2023-03-30,Hero,2W,335
2023-03-30,Toyota,4W,210
2023-03-30,Hyundai,4W,182
2023-03-30,Maruti,4W,198
2023-03-30,TVS,2W,364
2023-03-31,Hyundai,4W,194
2023-03-31,Kia,4W,197
2023-03-31,Bajaj,2W,329
2023-03-31,TVS,2W,333
2023-03-31,Mahindra,4W,200
2023-03-31,Honda,4W,202
2023-03-31,Toyota,4W,215
2023-03-31,Tata,4W,214
2023-04-01,Tata,4W,200
2023-04-01,Honda,4W,180
2023-04-01,Maruti,4W,199
2023-04-01,Hero,2W,364
2023-04-01,Toyota,4W,217
2023-04-01,Hyundai,4W,217
2023-04-01,Kia,4W,207
2023-04-01,Bajaj,2W,354
2023-04-02,Mahindra,4W,192
2023-04-02,Bajaj,2W,361
2023-04-02,Hyundai,4W,213
2023-04-02,Kia,4W,217
2023-04-02,Hero,2W,348
2023-04-02,Toyota,4W,180
2023-04-02,Honda,4W,197
2023-04-02,TVS,2W,365
2023-04-02,Tata,4W,196
2023-04-03,Toyota,4W,188
2023-04-03,Bajaj,2W,345
2023-04-03,Hero,2W,333
2023-04-03,Hyundai,4W,187
2023-04-03,Maruti,4W,211
2023-04-03,Kia,4W,214
2023-04-03,Tata,4W,214
2023-04-03,Mahindra,4W,196
2023-04-04,Kia,4W,182
2023-04-04,Mahindra,4W,196
2023-04-04,Tata,4W,217
2023-04-04,Honda,4W,194
2023-04-04,TVS,2W,339
2023-04-05,Maruti,4W,198
2023-04-05,Bajaj,2W,353
2023-04-05,Mahindra,4W,216
2023-04-05,Honda,4W,191
2023-04-05,Kia,4W,182
2023-04-05,Hero,2W,342
2023-04-05,Toyota,4W,211
2023-04-05,Hyundai,4W,206
2023-04-05,TVS,2W,365
2023-04-05,Tata,4W,186
2023-04-06,Tata,4W,181
2023-04-06,Mahindra,4W,208
2023-04-06,Hero,2W,340
2023-04-06,TVS,2W,357
2023-04-06,Maruti,4W,181
2023-04-06,Honda,4W,204
2023-04-06,Bajaj,2W,358
2023-04-06,Toyota,4W,187
2023-04-07,Honda,4W,213
2023-04-07,TVS,2W,351
2023-04-07,Kia,4W,187
2023-04-07,Hero,2W,330
2023-04-07,Bajaj,2W,359
2023-04-07,Maruti,4W,180
2023-04-08,Bajaj,2W,334
2023-04-08,Mahindra,4W,181
2023-04-08,TVS,2W,341
2023-04-08,Toyota,4W,181
2023-04-08,Hyundai,4W,204
2023-04-08,Maruti,4W,202
2023-04-09,Kia,4W,212
2023-04-09,TVS,2W,354
2023-04-09,Tata,4W,196
2023-04-09,Hero,2W,349
2023-04-09,Honda,4W,214
2023-04-09,Bajaj,2W,368
2023-04-09,Mahindra,4W,200
2023-04-09,Hyundai,4W,208
2023-04-09,Maruti,4W,208
2023-04-10,Hyundai,4W,186
2023-04-10,Honda,4W,197
2023-04-10,Kia,4W,201
2023-04-10,Toyota,4W,205
2023-04-10,Hero,2W,368
2023-04-10,Maruti,4W,210
2023-04-11,Hero,2W,347
2023-04-11,Toyota,4W,211
2023-04-11,TVS,2W,344
2023-04-11,Honda,4W,201
2023-04-11,Maruti,4W,185
2023-04-11,Mahindra,4W,204
2023-04-12,Tata,4W,200
2023-04-12,Honda,4W,193
2023-04-12,TVS,2W,341
2023-04-12,Maruti,4W,206
2023-04-12,Toyota,4W,211
2023-04-12,Bajaj,2W,351
2023-04-12,Mahindra,4W,211
2023-04-12,Hyundai,4W,196
2023-04-13,Tata,4W,183
2023-04-13,TVS,2W,365
2023-04-13,Mahindra,4W,201
2023-04-13,Bajaj,2W,345
2023-04-13,Toyota,4W,204
2023-04-13,Hero,2W,335
2023-04-14,Bajaj,2W,333
2023-04-14,Tata,4W,203
2023-04-14,Mahindra,4W,216
2023-04-14,Hero,2W,339
2023-04-14,Hyundai,4W,212
2023-04-14,Kia,4W,191
2023-04-14,Toyota,4W,199
2023-04-14,Honda,4W,200
2023-04-15,Mahindra,4W,179
2023-04-15,Honda,4W,202
2023-04-15,Toyota,4W,190
2023-04-15,Hero,2W,361
2023-04-15,Tata,4W,211
2023-04-15,TVS,2W,362
2023-04-16,Mahindra,4W,186
2023-04-16,Honda,4W,189
2023-04-16,Hyundai,4W,182
2023-04-16,Kia,4W,180
2023-04-16,Bajaj,2W,338
2023-04-16,Maruti,4W,207
2023-04-16,Toyota,4W,181
2023-04-16,TVS,2W,332
2023-04-16,Hero,2W,328
2023-04-16,Tata,4W,204
2023-04-17,Mahindra,4W,206
2023-04-17,Maruti,4W,212
2023-04-17,Toyota,4W,192
2023-04-17,Hero,2W,358
2023-04-17,Tata,4W,193
2023-04-17,Honda,4W,187
2023-04-17,Kia,4W,209
2023-04-17,TVS,2W,329
2023-04-18,Maruti,4W,201
2023-04-18,TVS,2W,327
2023-04-18,Mahindra,4W,179
2023-04-18,Honda,4W,202
2023-04-18,Bajaj,2W,344
2023-04-18,Kia,4W,185
2023-04-19,TVS,2W,362
2023-04-19,Mahindra,4W,204
2023-04-19,Toyota,4W,193
2023-04-19,Hyundai,4W,216
2023-04-19,Tata,4W,179
2023-04-19,Bajaj,2W,338
2023-04-19,Hero,2W,365
2023-04-19,Maruti,4W,188
2023-04-19,Kia,4W,178
2023-04-19,Honda,4W,198
2023-04-20,Mahindra,4W,200
2023-04-20,Hyundai,4W,207
2023-04-20,Maruti,4W,209
2023-04-20,Toyota,4W,215
2023-04-20,Honda,4W,206
2023-04-20,Hero,2W,363
2023-04-20,Tata,4W,204
2023-04-20,TVS,2W,357
2023-04-20,Bajaj,2W,337
2023-04-20,Kia,4W,199
2023-04-21,Kia,4W,181
2023-04-21,Mahindra,4W,197
2023-04-21,Bajaj,2W,355
2023-04-21,Toyota,4W,196
2023-04-21,TVS,2W,364
2023-04-22,Toyota,4W,176
2023-04-22,Mahindra,4W,180
2023-04-22,Tata,4W,188
2023-04-22,Kia,4W,194
2023-04-22,Honda,4W,187
2023-04-22,Hero,2W,350
2023-04-22,Maruti,4W,210
2023-04-22,TVS,2W,337
2023-04-23,Mahindra,4W,195
2023-04-23,Hero,2W,356
2023-04-23,Bajaj,2W,330
2023-04-23,Tata,4W,199
2023-04-23,Maruti,4W,215
2023-04-23,TVS,2W,358
2023-04-23,Honda,4W,183
2023-04-23,Toyota,4W,199
2023-04-23,Hyundai,4W,195
2023-04-23,Kia,4W,191
2023-04-24,Tata,4W,188
2023-04-24,Kia,4W,207
2023-04-24,Hyundai,4W,190
2023-04-24,Hero,2W,361
2023-04-24,TVS,2W,330
2023-04-24,Bajaj,2W,347
2023-04-25,Tata,4W,190
2023-04-25,Kia,4W,209
2023-04-25,Honda,4W,200
2023-04-25,Toyota,4W,192
2023-04-25,Mahindra,4W,203
2023-04-26,Mahindra,4W,188
2023-04-26,Hyundai,4W,203
2023-04-26,Honda,4W,194
2023-04-26,Tata,4W,204
2023-04-26,Toyota,4W,193
2023-04-26,Hero,2W,363
2023-04-26,Kia,4W,187
2023-04-26,Bajaj,2W,342
2023-04-26,TVS,2W,347
2023-04-27,Tata,4W,191
2023-04-27,Bajaj,2W,343
2023-04-27,Kia,4W,201
2023-04-27,Mahindra,4W,180
2023-04-27,Toyota,4W,209
2023-04-27,TVS,2W,361
2023-04-27,Hyundai,4W,208
2023-04-27,Hero,2W,344
2023-04-27,Honda,4W,199
2023-04-27,Maruti,4W,178
2023-04-28,Toyota,4W,189
2023-04-28,Bajaj,2W,330
2023-04-28,Mahindra,4W,189
2023-04-28,Maruti,4W,208
2023-04-28,Hyundai,4W,189
2023-04-28,Honda,4W,213
2023-04-29,Toyota,4W,179
2023-04-29,Honda,4W,197
2023-04-29,Bajaj,2W,350
2023-04-29,Hero,2W,343
2023-04-29,Mahindra,4W,198
2023-04-29,TVS,2W,325
2023-04-29,Hyundai,4W,182
2023-04-29,Kia,4W,201
2023-04-29,Maruti,4W,211
2023-04-29,Tata,4W,176
2023-04-30,Tata,4W,188
2023-04-30,Mahindra,4W,199
2023-04-30,TVS,2W,337
2023-04-30,Hyundai,4W,180
2023-04-30,Kia,4W,204
2023-04-30,Hero,2W,347
2023-04-30,Bajaj,2W,354
2023-04-30,Maruti,4W,202
2023-05-01,Bajaj,2W,340
2023-05-01,Honda,4W,190
